NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,y_true,y_pred
Revolving loans,Y,Y,Family,State servant,Higher education,Single / not married,House / apartment,FRIDAY,Police,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 2,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,WEDNESDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Military,0,0
Cash loans,N,Y,Family,Commercial associate,Incomplete higher,Married,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Business Entity Type 2,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,SATURDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Military,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,MONDAY,Kindergarten,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Construction,0,0
Cash loans,N,Y,Family,Working,Incomplete higher,Married,House / apartment,TUESDAY,Industry: type 3,0,0
Revolving loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Industry: type 11,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Industry: type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Security,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,MONDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,FRIDAY,Other,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Postal,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Transport: type 4,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,THURSDAY,Construction,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Construction,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,THURSDAY,Trade: type 7,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,Y,N,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,SUNDAY,Government,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Transport: type 4,0,0
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,1,1
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 2,0,0
Cash loans,N,Y,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,With parents,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Widow,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,THURSDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,TUESDAY,Other,0,0
Cash loans,Y,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,MONDAY,School,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,Y,N,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,SATURDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Medicine,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,SUNDAY,Medicine,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Other,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,TUESDAY,Business Entity Type 3,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Industry: type 3,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Married,With parents,SATURDAY,School,0,0
Cash loans,N,Y,Family,Working,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 2,0,0
Revolving loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,1,1
Revolving loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,MONDAY,Transport: type 2,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,SUNDAY,Trade: type 7,1,1
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,SUNDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Other,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,"Spouse, partner",Commercial associate,Higher education,Civil marriage,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,Y,N,Family,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,FRIDAY,Self-employed,1,1
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,Office apartment,FRIDAY,Business Entity Type 3,0,0
Revolving loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,THURSDAY,Industry: type 9,0,0
Cash loans,Y,Y,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,Y,N,Family,State servant,Secondary / secondary special,Married,House / apartment,THURSDAY,Police,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Agriculture,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Medicine,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Single / not married,Rented apartment,WEDNESDAY,Self-employed,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,SUNDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,MONDAY,Police,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,FRIDAY,Military,0,0
Cash loans,N,Y,Family,Commercial associate,Higher education,Married,House / apartment,MONDAY,Transport: type 2,0,0
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Revolving loans,N,N,Unaccompanied,Working,Higher education,Single / not married,Office apartment,MONDAY,Other,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Military,0,0
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,MONDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Other,1,1
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,SUNDAY,Medicine,0,0
Cash loans,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,THURSDAY,School,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Revolving loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed,0,0
Revolving loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,SUNDAY,Government,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 2,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,School,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Postal,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Single / not married,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,FRIDAY,XNA,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,MONDAY,Self-employed,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 1,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,MONDAY,Trade: type 7,0,0
Revolving loans,Y,Y,Family,State servant,Secondary / secondary special,Married,House / apartment,TUESDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Office apartment,MONDAY,Military,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,Government,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Single / not married,House / apartment,MONDAY,Security,0,0
Cash loans,Y,N,Unaccompanied,Working,Higher education,Married,House / apartment,TUESDAY,Business Entity Type 1,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Self-employed,0,0
Revolving loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,FRIDAY,Self-employed,0,0
Cash loans,N,Y,Children,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Security,0,0
